serial_no,floor_level,zone_id,Date,Month,ta,lux,spl
41245191,30,46,2019/10/17,10,24.63,0,50
41245191,30,46,2019/10/17,10,24.62,0,42
41245191,30,46,2019/10/17,10,24.62,0,41
41245191,30,46,2019/10/17,10,24.62,0,41
41245191,30,46,2019/10/17,10,24.62,0,41
41245191,30,46,2019/10/17,10,24.62,0,41
41245191,30,46,2019/10/17,10,24.62,0,41
41245191,30,46,2019/10/17,10,24.61,0,41
41245191,30,46,2019/10/17,10,24.61,0,41
41245191,30,46,2019/10/17,10,24.61,0,41
41245191,30,46,2019/10/17,10,24.61,0,41
41245191,30,46,2019/10/17,10,24.6,0,41
41245191,30,46,2019/10/17,10,24.59,0,41
41245191,30,46,2019/10/17,10,24.59,0,41
41245191,30,46,2019/10/17,10,24.59,0,41
41245191,30,46,2019/10/17,10,24.58,0,41
41245191,30,46,2019/10/17,10,24.58,0,42
41245191,30,46,2019/10/17,10,24.58,0,41
41245191,30,46,2019/10/17,10,24.58,0,41
41245191,30,46,2019/10/17,10,24.58,9,41
41245191,30,46,2019/10/17,10,24.58,9,41
41245191,30,46,2019/10/17,10,24.58,9,52
41245191,30,46,2019/10/17,10,24.57,17,62
41245191,30,46,2019/10/17,10,24.57,34,61
41245191,30,46,2019/10/17,10,24.57,38,62
41245191,30,46,2019/10/17,10,24.53,30,61
41245191,30,46,2019/10/17,10,24.48,21,51
41245191,30,46,2019/10/17,10,24.42,4,42
41245191,30,46,2019/10/17,10,24.31,0,43
41245191,30,46,2019/10/17,10,24.19,4,42
41245191,30,46,2019/10/17,10,24.1,9,43
41245191,30,46,2019/10/17,10,24.03,9,43
41245191,30,46,2019/10/17,10,23.98,4,43
41245191,30,46,2019/10/17,10,23.95,4,43
41245191,30,46,2019/10/17,10,23.92,4,43
41245191,30,46,2019/10/17,10,23.89,9,43
41245191,30,46,2019/10/17,10,23.89,9,45
41245191,30,46,2019/10/17,10,23.89,13,45
41245191,30,46,2019/10/17,10,23.89,13,44
41245191,30,46,2019/10/17,10,23.91,13,44
41245191,30,46,2019/10/17,10,23.91,13,43
41245191,30,46,2019/10/17,10,23.92,17,43
41245191,30,46,2019/10/17,10,23.94,17,44
41245191,30,46,2019/10/17,10,23.96,17,43
41245191,30,46,2019/10/17,10,23.98,13,44
41245191,30,46,2019/10/17,10,24.01,17,45
41245191,30,46,2019/10/17,10,24.03,17,45
41245191,30,46,2019/10/17,10,24.05,85,44
41245191,30,46,2019/10/17,10,24.09,197,44
41245191,30,46,2019/10/17,10,24.13,197,44
41245191,30,46,2019/10/17,10,24.17,197,44
41245191,30,46,2019/10/17,10,24.22,201,45
41245191,30,46,2019/10/17,10,24.26,201,44
41245191,30,46,2019/10/17,10,24.3,205,44
41245191,30,46,2019/10/17,10,24.34,209,44
41245191,30,46,2019/10/17,10,24.4,209,44
41245191,30,46,2019/10/17,10,24.44,205,45
41245191,30,46,2019/10/17,10,24.49,201,51
41245191,30,46,2019/10/17,10,24.57,171,59
41245191,30,46,2019/10/17,10,24.68,73,57
41245191,30,46,2019/10/17,10,24.77,26,55
41245191,30,46,2019/10/17,10,24.86,21,58
41245191,30,46,2019/10/17,10,24.94,26,59
41245191,30,46,2019/10/17,10,25.01,26,58
41245191,30,46,2019/10/17,10,25.08,26,57
41245191,30,46,2019/10/17,10,25.17,21,55
41245191,30,46,2019/10/17,10,25.24,21,56
41245191,30,46,2019/10/17,10,25.29,26,57
41245191,30,46,2019/10/17,10,25.32,26,58
41245191,30,46,2019/10/17,10,25.32,30,57
41245191,30,46,2019/10/17,10,25.27,30,56
41245191,30,46,2019/10/17,10,25.19,30,58
41245191,30,46,2019/10/17,10,25.08,30,59
41245191,30,46,2019/10/17,10,24.97,26,59
41245191,30,46,2019/10/17,10,24.86,30,61
41245191,30,46,2019/10/17,10,24.76,30,59
41245191,30,46,2019/10/17,10,24.66,30,57
41245191,30,46,2019/10/17,10,24.62,30,57
41245191,30,46,2019/10/17,10,24.51,30,57
41245191,30,46,2019/10/17,10,24.4,30,56
41245191,30,46,2019/10/17,10,24.31,30,54
41245191,30,46,2019/10/17,10,24.23,26,55
41245191,30,46,2019/10/17,10,24.14,26,58
41245191,30,46,2019/10/17,10,24.08,21,62
41245191,30,46,2019/10/17,10,24.05,26,61
41245191,30,46,2019/10/17,10,24.03,26,58
41245191,30,46,2019/10/17,10,24,26,57
41245191,30,46,2019/10/17,10,23.97,26,58
41245191,30,46,2019/10/17,10,23.93,21,59
41245191,30,46,2019/10/17,10,23.89,26,58
41245191,30,46,2019/10/17,10,23.86,26,60
41245191,30,46,2019/10/17,10,23.83,26,60
41245191,30,46,2019/10/17,10,23.82,21,59
41245191,30,46,2019/10/17,10,23.81,21,58
41245191,30,46,2019/10/17,10,23.79,26,56
41245191,30,46,2019/10/17,10,23.79,26,55
41245191,30,46,2019/10/17,10,23.78,21,55
41245191,30,46,2019/10/17,10,23.77,26,55
41245191,30,46,2019/10/17,10,23.78,26,55
41245191,30,46,2019/10/17,10,23.78,26,52
41245191,30,46,2019/10/17,10,23.76,26,45
41245191,30,46,2019/10/17,10,23.75,26,44
41245191,30,46,2019/10/17,10,23.73,30,44
41245191,30,46,2019/10/17,10,23.72,26,44
41245191,30,46,2019/10/17,10,23.69,21,45
41245191,30,46,2019/10/17,10,23.66,26,46
41245191,30,46,2019/10/17,10,23.65,26,48
41245191,30,46,2019/10/17,10,23.65,26,47
41245191,30,46,2019/10/17,10,23.67,30,48
41245191,30,46,2019/10/17,10,23.73,30,47
41245191,30,46,2019/10/17,10,23.79,30,45
41245191,30,46,2019/10/17,10,23.84,38,46
41245191,30,46,2019/10/17,10,23.91,43,46
41245191,30,46,2019/10/17,10,23.96,43,45
41245191,30,46,2019/10/17,10,23.94,47,45
41245191,30,46,2019/10/17,10,23.89,47,45
41245191,30,46,2019/10/17,10,23.84,47,45
41245191,30,46,2019/10/17,10,23.79,51,45
41245191,30,46,2019/10/17,10,23.76,51,44
41245191,30,46,2019/10/17,10,23.73,51,43
41245191,30,46,2019/10/17,10,23.71,56,44
41245191,30,46,2019/10/17,10,23.69,56,45
41245191,30,46,2019/10/17,10,23.68,56,48
41245191,30,46,2019/10/17,10,23.69,56,50
41245191,30,46,2019/10/17,10,23.72,56,49
41245191,30,46,2019/10/17,10,23.74,60,48
41245191,30,46,2019/10/17,10,23.77,64,47
41245191,30,46,2019/10/17,10,23.79,60,46
41245191,30,46,2019/10/17,10,23.83,60,47
41245191,30,46,2019/10/17,10,23.86,60,49
41245191,30,46,2019/10/17,10,23.91,60,48
41245191,30,46,2019/10/17,10,23.94,64,47
41245191,30,46,2019/10/17,10,23.98,64,49
41245191,30,46,2019/10/17,10,24.02,68,51
41245191,30,46,2019/10/17,10,24.05,68,50
41245191,30,46,2019/10/17,10,24.08,73,52
41245191,30,46,2019/10/17,10,24.1,68,51
41245191,30,46,2019/10/17,10,24.14,68,50
41245191,30,46,2019/10/17,10,24.17,73,51
41245191,30,46,2019/10/17,10,24.2,73,51
41245191,30,46,2019/10/17,10,24.23,77,51
41245191,30,46,2019/10/17,10,24.25,73,50
41245191,30,46,2019/10/17,10,24.26,77,50
41245191,30,46,2019/10/17,10,24.26,81,47
41245191,30,46,2019/10/17,10,24.22,81,44
41245191,30,46,2019/10/17,10,24.17,85,44
41245191,30,46,2019/10/17,10,24.12,85,43
41245191,30,46,2019/10/17,10,24.07,81,44
41245191,30,46,2019/10/17,10,24.04,73,45
41245191,30,46,2019/10/17,10,24.02,60,47
41245191,30,46,2019/10/17,10,23.99,47,46
41245191,30,46,2019/10/17,10,23.97,34,44
41245191,30,46,2019/10/17,10,23.94,26,44
41245191,30,46,2019/10/17,10,23.92,13,45
41245191,30,46,2019/10/17,10,23.9,17,45
41245191,30,46,2019/10/17,10,23.88,13,44
41245191,30,46,2019/10/17,10,23.86,4,44
41245191,30,46,2019/10/17,10,23.8,4,43
41245191,30,46,2019/10/17,10,23.75,4,43
41245191,30,46,2019/10/17,10,23.7,4,44
41245191,30,46,2019/10/17,10,23.68,4,43
41245191,30,46,2019/10/17,10,23.65,4,43
41245191,30,46,2019/10/17,10,23.6,0,43
41245191,30,46,2019/10/17,10,23.55,4,44
41245191,30,46,2019/10/17,10,23.47,13,46
41245191,30,46,2019/10/17,10,23.45,13,45
41245191,30,46,2019/10/17,10,23.43,13,44
41245191,30,46,2019/10/17,10,23.42,9,43
41245191,30,46,2019/10/17,10,23.42,9,43
41245191,30,46,2019/10/17,10,23.43,9,44
41245191,30,46,2019/10/17,10,23.44,9,44
41245191,30,46,2019/10/17,10,23.45,9,44
41245191,30,46,2019/10/17,10,23.49,4,46
41245191,30,46,2019/10/17,10,23.57,4,45
41245191,30,46,2019/10/17,10,23.65,9,43
41245191,30,46,2019/10/17,10,23.74,9,42
41245191,30,46,2019/10/17,10,23.82,9,42
41245191,30,46,2019/10/17,10,23.89,13,47
41245191,30,46,2019/10/17,10,23.96,4,60
41245191,30,46,2019/10/17,10,24.01,0,68
41245191,30,46,2019/10/17,10,24.05,0,69
41245191,30,46,2019/10/17,10,24.1,0,69
41245191,30,46,2019/10/17,10,24.14,0,69
41245191,30,46,2019/10/17,10,24.19,0,65
41245191,30,46,2019/10/17,10,24.23,0,57
41245191,30,46,2019/10/17,10,24.26,0,64
41245191,30,46,2019/10/17,10,24.29,0,70
41245191,30,46,2019/10/17,10,24.33,0,69
41245191,30,46,2019/10/17,10,24.35,0,69
41245191,30,46,2019/10/17,10,24.38,0,71
41245191,30,46,2019/10/17,10,24.4,0,70
41245191,30,46,2019/10/17,10,24.41,0,70
41245191,30,46,2019/10/17,10,24.43,0,69
41245191,30,46,2019/10/17,10,24.45,0,67
41245191,30,46,2019/10/17,10,24.47,0,64
41245191,30,46,2019/10/17,10,24.48,0,65
41245191,30,46,2019/10/17,10,24.49,0,69
41245191,30,46,2019/10/17,10,24.51,0,70
41245191,30,46,2019/10/17,10,24.51,0,70
41245191,30,46,2019/10/17,10,24.52,13,68
41245191,30,46,2019/10/17,10,24.53,13,59
41245191,30,46,2019/10/17,10,24.54,13,47
41245191,30,46,2019/10/17,10,24.55,13,44
41245191,30,46,2019/10/17,10,24.56,13,48
41245191,30,46,2019/10/17,10,24.57,13,47
41245191,30,46,2019/10/17,10,24.57,0,53
41245191,30,46,2019/10/17,10,24.57,4,68
41245191,30,46,2019/10/17,10,24.58,13,71
41245191,30,46,2019/10/17,10,24.59,13,71
41245191,30,46,2019/10/17,10,24.6,13,70
41245191,30,46,2019/10/17,10,24.6,13,69
41245191,30,46,2019/10/17,10,24.61,13,69
41245191,30,46,2019/10/17,10,24.61,9,68
41245191,30,46,2019/10/17,10,24.61,0,68
41245191,30,46,2019/10/17,10,24.61,0,70
41245191,30,46,2019/10/17,10,24.6,0,70
41245191,30,46,2019/10/17,10,24.6,0,70
41245191,30,46,2019/10/17,10,24.6,0,69
41245191,30,46,2019/10/17,10,24.61,0,69
41245191,30,46,2019/10/17,10,24.61,0,69
41245191,30,46,2019/10/17,10,24.61,0,64
41245191,30,46,2019/10/17,10,24.6,0,68
41245191,30,46,2019/10/17,10,24.6,0,70
41245191,30,46,2019/10/17,10,24.6,0,70
41245191,30,46,2019/10/17,10,24.59,0,69
41245191,30,46,2019/10/17,10,24.59,0,69
41245191,30,46,2019/10/17,10,24.59,0,70
41245191,30,46,2019/10/17,10,24.58,0,63
41245191,30,46,2019/10/17,10,24.57,0,62
41245191,30,46,2019/10/17,10,24.57,0,66
41245191,30,46,2019/10/18,10,24.56,0,68
41245191,30,46,2019/10/18,10,24.55,0,67
41245191,30,46,2019/10/18,10,24.55,0,66
41245191,30,46,2019/10/18,10,24.54,0,70
41245191,30,46,2019/10/18,10,24.54,0,69
41245191,30,46,2019/10/18,10,24.53,0,59
41245191,30,46,2019/10/18,10,24.52,0,46
41245191,30,46,2019/10/18,10,24.51,0,41
41245191,30,46,2019/10/18,10,24.51,0,41
41245191,30,46,2019/10/18,10,24.5,0,41
41245191,30,46,2019/10/18,10,24.5,0,41
41245191,30,46,2019/10/18,10,24.49,0,41
41245191,30,46,2019/10/18,10,24.49,0,41
41245191,30,46,2019/10/18,10,24.48,0,56
41245191,30,46,2019/10/18,10,24.47,0,66
41245191,30,46,2019/10/18,10,24.46,0,64
41245191,30,46,2019/10/18,10,24.46,0,62
41245191,30,46,2019/10/18,10,24.44,0,65
41245191,30,46,2019/10/18,10,24.43,0,63
41245191,30,46,2019/10/18,10,24.42,0,58
41245191,30,46,2019/10/18,10,24.42,0,63
41245191,30,46,2019/10/18,10,24.41,0,65
41245191,30,46,2019/10/18,10,24.41,0,63
41245191,30,46,2019/10/18,10,24.41,0,58
41245191,30,46,2019/10/18,10,24.4,0,57
41245191,30,46,2019/10/18,10,24.38,0,64
41245191,30,46,2019/10/18,10,24.38,0,66
41245191,30,46,2019/10/18,10,24.36,0,59
41245191,30,46,2019/10/18,10,24.36,0,53
41245191,30,46,2019/10/18,10,24.34,0,49
41245191,30,46,2019/10/18,10,24.34,0,43
41245191,30,46,2019/10/18,10,24.34,0,41
41245191,30,46,2019/10/18,10,24.33,0,41
41245191,30,46,2019/10/18,10,24.33,0,41
41245191,30,46,2019/10/18,10,24.32,0,41
41245191,30,46,2019/10/18,10,24.31,0,41
41245191,30,46,2019/10/18,10,24.3,0,41
41245191,30,46,2019/10/18,10,24.3,0,41
41245191,30,46,2019/10/18,10,24.29,0,41
41245191,30,46,2019/10/18,10,24.28,0,41
41245191,30,46,2019/10/18,10,24.27,0,41
41245191,30,46,2019/10/18,10,24.26,0,41
41245191,30,46,2019/10/18,10,24.25,0,41
41245191,30,46,2019/10/18,10,24.25,0,41
41245191,30,46,2019/10/18,10,24.25,0,41
41245191,30,46,2019/10/18,10,24.23,0,41
41245191,30,46,2019/10/18,10,24.23,0,41
41245191,30,46,2019/10/18,10,24.22,0,41
41245191,30,46,2019/10/18,10,24.21,0,41
41245191,30,46,2019/10/18,10,24.22,0,41
41245191,30,46,2019/10/18,10,24.21,0,41
41245191,30,46,2019/10/18,10,24.2,0,41
41245191,30,46,2019/10/18,10,24.19,0,41
41245191,30,46,2019/10/18,10,24.18,0,41
41245191,30,46,2019/10/18,10,24.19,0,41
41245191,30,46,2019/10/18,10,24.18,0,41
41245191,30,46,2019/10/18,10,24.16,0,41
41245191,30,46,2019/10/18,10,24.15,0,41
41245191,30,46,2019/10/18,10,24.15,0,41
41245191,30,46,2019/10/18,10,24.15,0,41
41245191,30,46,2019/10/18,10,24.14,0,41
41245191,30,46,2019/10/18,10,24.14,0,41
41245191,30,46,2019/10/18,10,24.14,0,41
41245191,30,46,2019/10/18,10,24.13,0,41
41245191,30,46,2019/10/18,10,24.13,0,41
41245191,30,46,2019/10/18,10,24.12,0,41
41245191,30,46,2019/10/18,10,24.11,0,41
41245191,30,46,2019/10/18,10,24.1,0,41
41245191,30,46,2019/10/18,10,24.11,0,41
41245191,30,46,2019/10/18,10,24.1,0,41
41245191,30,46,2019/10/18,10,24.09,0,41
41245191,30,46,2019/10/18,10,24.08,0,41
41245191,30,46,2019/10/18,10,24.06,0,41
41245191,30,46,2019/10/18,10,24.06,0,41
41245191,30,46,2019/10/18,10,24.06,0,41
41245191,30,46,2019/10/18,10,24.05,0,41
41245191,30,46,2019/10/18,10,24.05,4,41
41245191,30,46,2019/10/18,10,24.03,13,41
41245191,30,46,2019/10/18,10,24.03,21,41
41245191,30,46,2019/10/18,10,24.02,30,41
41245191,30,46,2019/10/18,10,24.02,43,41
41245191,30,46,2019/10/18,10,24.01,51,41
41245191,30,46,2019/10/18,10,24.01,60,41
41245191,30,46,2019/10/18,10,24.01,73,42
41245191,30,46,2019/10/18,10,24,81,42
41245191,30,46,2019/10/18,10,23.97,90,42
41245191,30,46,2019/10/18,10,23.96,21,42
41245191,30,46,2019/10/18,10,23.93,4,43
41245191,30,46,2019/10/18,10,23.84,9,43
41245191,30,46,2019/10/18,10,23.77,13,43
41245191,30,46,2019/10/18,10,23.72,4,43
41245191,30,46,2019/10/18,10,23.69,9,43
41245191,30,46,2019/10/18,10,23.68,9,43
41245191,30,46,2019/10/18,10,23.63,9,43
41245191,30,46,2019/10/18,10,23.55,13,43
41245191,30,46,2019/10/18,10,23.49,13,43
41245191,30,46,2019/10/18,10,23.43,13,43
41245191,30,46,2019/10/18,10,23.39,17,44
41245191,30,46,2019/10/18,10,23.34,21,44
41245191,30,46,2019/10/18,10,23.31,26,44
41245191,30,46,2019/10/18,10,23.27,26,44
41245191,30,46,2019/10/18,10,23.24,21,44
41245191,30,46,2019/10/18,10,23.24,13,45
41245191,30,46,2019/10/18,10,23.24,13,44
41245191,30,46,2019/10/18,10,23.21,17,44
41245191,30,46,2019/10/18,10,23.19,17,45
41245191,30,46,2019/10/18,10,23.14,17,45
41245191,30,46,2019/10/18,10,23.11,17,45
41245191,30,46,2019/10/18,10,23.08,17,44
41245191,30,46,2019/10/18,10,23.06,17,45
41245191,30,46,2019/10/18,10,23.05,17,45
41245191,30,46,2019/10/18,10,23.05,17,45
41245191,30,46,2019/10/18,10,23.05,17,44
41245191,30,46,2019/10/18,10,23.05,21,44
41245191,30,46,2019/10/18,10,23.06,21,45
41245191,30,46,2019/10/18,10,23.07,21,48
41245191,30,46,2019/10/18,10,23.1,21,54
41245191,30,46,2019/10/18,10,23.13,21,58
41245191,30,46,2019/10/18,10,23.16,26,59
41245191,30,46,2019/10/18,10,23.21,26,58
41245191,30,46,2019/10/18,10,23.24,30,51
41245191,30,46,2019/10/18,10,23.25,30,48
41245191,30,46,2019/10/18,10,23.26,30,50
41245191,30,46,2019/10/18,10,23.29,30,53
41245191,30,46,2019/10/18,10,23.35,34,55
41245191,30,46,2019/10/18,10,23.42,30,50
41245191,30,46,2019/10/18,10,23.45,34,45
41245191,30,46,2019/10/18,10,23.43,34,44
41245191,30,46,2019/10/18,10,23.38,34,44
41245191,30,46,2019/10/18,10,23.32,34,44
41245191,30,46,2019/10/18,10,23.28,34,44
41245191,30,46,2019/10/18,10,23.24,34,45
41245191,30,46,2019/10/18,10,23.22,34,45
41245191,30,46,2019/10/18,10,23.19,34,47
41245191,30,46,2019/10/18,10,23.17,38,49
41245191,30,46,2019/10/18,10,23.15,34,47
41245191,30,46,2019/10/18,10,23.12,34,45
41245191,30,46,2019/10/18,10,23.1,34,52
41245191,30,46,2019/10/18,10,23.09,34,57
41245191,30,46,2019/10/18,10,23.07,34,58
41245191,30,46,2019/10/18,10,23.05,30,56
41245191,30,46,2019/10/18,10,23.03,34,49
41245191,30,46,2019/10/18,10,23.02,34,46
41245191,30,46,2019/10/18,10,23.03,34,46
41245191,30,46,2019/10/18,10,23.03,30,46
41245191,30,46,2019/10/18,10,23.03,30,47
41245191,30,46,2019/10/18,10,23.02,30,47
41245191,30,46,2019/10/18,10,23.01,26,49
41245191,30,46,2019/10/18,10,23,26,48
41245191,30,46,2019/10/18,10,22.98,26,49
41245191,30,46,2019/10/18,10,22.98,30,47
41245191,30,46,2019/10/18,10,23,30,45
41245191,30,46,2019/10/18,10,23.02,26,47
41245191,30,46,2019/10/18,10,23.05,21,54
41245191,30,46,2019/10/18,10,23.07,26,59
41245191,30,46,2019/10/18,10,23.07,30,59
41245191,30,46,2019/10/18,10,23.07,26,58
41245191,30,46,2019/10/18,10,23.07,30,59
41245191,30,46,2019/10/18,10,23.09,26,60
41245191,30,46,2019/10/18,10,23.11,26,59
41245191,30,46,2019/10/18,10,23.14,26,58
41245191,30,46,2019/10/18,10,23.15,26,50
41245191,30,46,2019/10/18,10,23.15,26,43
41245191,30,46,2019/10/18,10,23.11,26,43
41245191,30,46,2019/10/18,10,23.09,30,43
41245191,30,46,2019/10/18,10,23.06,30,43
41245191,30,46,2019/10/18,10,23.03,30,43
41245191,30,46,2019/10/18,10,23,26,43
41245191,30,46,2019/10/18,10,22.98,26,43
41245191,30,46,2019/10/18,10,22.96,26,43
41245191,30,46,2019/10/18,10,22.93,30,43
41245191,30,46,2019/10/18,10,22.91,34,43
41245191,30,46,2019/10/18,10,22.86,30,43
41245191,30,46,2019/10/18,10,22.83,34,43
41245191,30,46,2019/10/18,10,22.8,34,43
41245191,30,46,2019/10/18,10,22.77,38,43
41245191,30,46,2019/10/18,10,22.77,43,46
41245191,30,46,2019/10/18,10,22.8,51,50
41245191,30,46,2019/10/18,10,22.87,51,49
41245191,30,46,2019/10/18,10,22.93,51,51
41245191,30,46,2019/10/18,10,22.99,51,49
41245191,30,46,2019/10/18,10,23.04,56,46
41245191,30,46,2019/10/18,10,23.08,56,48
41245191,30,46,2019/10/18,10,23.12,60,50
41245191,30,46,2019/10/18,10,23.16,60,50
41245191,30,46,2019/10/18,10,23.19,60,51
41245191,30,46,2019/10/18,10,23.23,60,47
41245191,30,46,2019/10/18,10,23.26,64,44
41245191,30,46,2019/10/18,10,23.28,64,44
41245191,30,46,2019/10/18,10,23.3,68,43
41245191,30,46,2019/10/18,10,23.33,73,44
41245191,30,46,2019/10/18,10,23.35,73,44
41245191,30,46,2019/10/18,10,23.38,68,44
41245191,30,46,2019/10/18,10,23.41,73,45
41245191,30,46,2019/10/18,10,23.46,73,47
41245191,30,46,2019/10/18,10,23.47,77,45
41245191,30,46,2019/10/18,10,23.48,77,49
41245191,30,46,2019/10/18,10,23.5,77,57
41245191,30,46,2019/10/18,10,23.55,77,61
41245191,30,46,2019/10/18,10,23.59,68,65
41245191,30,46,2019/10/18,10,23.63,4,66
41245191,30,46,2019/10/18,10,23.67,4,64
41245191,30,46,2019/10/18,10,23.69,4,64
41245191,30,46,2019/10/18,10,23.72,4,66
41245191,30,46,2019/10/18,10,23.76,4,67
41245191,30,46,2019/10/18,10,23.79,4,67
41245191,30,46,2019/10/18,10,23.82,4,65
41245191,30,46,2019/10/18,10,23.85,4,65
41245191,30,46,2019/10/18,10,23.89,4,68
41245191,30,46,2019/10/18,10,23.9,4,68
41245191,30,46,2019/10/18,10,23.91,4,68
41245191,30,46,2019/10/18,10,23.91,4,67
41245191,30,46,2019/10/18,10,23.91,4,68
41245191,30,46,2019/10/18,10,23.92,4,68
41245191,30,46,2019/10/18,10,23.93,4,67
41245191,30,46,2019/10/18,10,23.94,4,64
41245191,30,46,2019/10/18,10,23.96,13,61
41245191,30,46,2019/10/18,10,23.96,13,62
41245191,30,46,2019/10/18,10,23.93,13,59
41245191,30,46,2019/10/18,10,23.92,13,61
41245191,30,46,2019/10/18,10,23.9,13,63
41245191,30,46,2019/10/18,10,23.9,13,58
41245191,30,46,2019/10/18,10,23.89,13,57
41245191,30,46,2019/10/18,10,23.88,13,61
41245191,30,46,2019/10/18,10,23.87,13,59
41245191,30,46,2019/10/18,10,23.85,13,55
41245191,30,46,2019/10/18,10,23.84,13,55
41245191,30,46,2019/10/18,10,23.83,13,50
41245191,30,46,2019/10/18,10,23.82,13,44
41245191,30,46,2019/10/18,10,23.8,13,44
41245191,30,46,2019/10/18,10,23.79,13,43
41245191,30,46,2019/10/18,10,23.8,4,43
41245191,30,46,2019/10/18,10,23.86,4,44
41245191,30,46,2019/10/18,10,23.95,9,45
41245191,30,46,2019/10/18,10,24.03,13,43
41245191,30,46,2019/10/18,10,24.12,13,42
41245191,30,46,2019/10/18,10,24.19,13,42
41245191,30,46,2019/10/18,10,24.26,13,42
41245191,30,46,2019/10/18,10,24.32,4,42
41245191,30,46,2019/10/18,10,24.36,0,42
41245191,30,46,2019/10/18,10,24.43,0,42
41245191,30,46,2019/10/18,10,24.46,0,42
41245191,30,46,2019/10/18,10,24.5,0,42
41245191,30,46,2019/10/18,10,24.54,0,42
41245191,30,46,2019/10/18,10,24.56,0,42
41245191,30,46,2019/10/18,10,24.6,0,42
41245191,30,46,2019/10/18,10,24.63,0,42
41245191,30,46,2019/10/18,10,24.65,0,42
41245191,30,46,2019/10/18,10,24.67,0,42
41245191,30,46,2019/10/18,10,24.68,0,42
41245191,30,46,2019/10/18,10,24.71,0,42
41245191,30,46,2019/10/18,10,24.73,0,42
41245191,30,46,2019/10/18,10,24.74,0,45
41245191,30,46,2019/10/18,10,24.75,9,48
41245191,30,46,2019/10/18,10,24.76,4,42
41245191,30,46,2019/10/18,10,24.78,4,41
41245191,30,46,2019/10/18,10,24.81,4,41
41245191,30,46,2019/10/18,10,24.82,4,41
41245191,30,46,2019/10/18,10,24.83,4,41
41245191,30,46,2019/10/18,10,24.85,0,41
41245191,30,46,2019/10/18,10,24.87,0,41
41245191,30,46,2019/10/18,10,24.88,0,41
41245191,30,46,2019/10/18,10,24.87,0,41
41245191,30,46,2019/10/18,10,24.88,0,41
41245191,30,46,2019/10/18,10,24.89,0,41
41245191,30,46,2019/10/18,10,24.89,0,41
41245191,30,46,2019/10/18,10,24.89,0,41
41245191,30,46,2019/10/18,10,24.9,0,41
41245191,30,46,2019/10/18,10,24.89,0,41
41245191,30,46,2019/10/18,10,24.89,0,41
41245191,30,46,2019/10/18,10,24.88,0,41
41245191,30,46,2019/10/18,10,24.88,0,41
41245191,30,46,2019/10/18,10,24.87,0,41
41245191,30,46,2019/10/18,10,24.87,0,41
41245191,30,46,2019/10/18,10,24.87,0,41
41245191,30,46,2019/10/18,10,24.86,0,41
41245191,30,46,2019/10/18,10,24.85,0,41
41245191,30,46,2019/10/18,10,24.85,0,41
41245191,30,46,2019/10/18,10,24.83,0,41
41245191,30,46,2019/10/18,10,24.82,0,41
41245191,30,46,2019/10/18,10,24.82,0,41
41245191,30,46,2019/10/18,10,24.81,0,41
41245191,30,46,2019/10/18,10,24.8,0,41
41245191,30,46,2019/10/18,10,24.78,0,41
41245191,30,46,2019/10/18,10,24.77,0,41
41245191,30,46,2019/10/18,10,24.76,0,41
41245191,30,46,2019/10/18,10,24.74,0,41
41245191,30,46,2019/10/18,10,24.74,0,41
41245191,30,46,2019/10/18,10,24.73,0,41
41245191,30,46,2019/10/19,10,24.72,0,41
41245191,30,46,2019/10/19,10,24.71,0,41
41245191,30,46,2019/10/19,10,24.7,0,41
41245191,30,46,2019/10/19,10,24.69,0,41
41245191,30,46,2019/10/19,10,24.67,0,41
41245191,30,46,2019/10/19,10,24.66,0,41
41245191,30,46,2019/10/19,10,24.65,0,41
41245191,30,46,2019/10/19,10,24.65,0,41
41245191,30,46,2019/10/19,10,24.64,0,41
41245191,30,46,2019/10/19,10,24.63,0,41
41245191,30,46,2019/10/19,10,24.62,0,41
41245191,30,46,2019/10/19,10,24.61,0,41
41245191,30,46,2019/10/19,10,24.61,0,41
41245191,30,46,2019/10/19,10,24.59,0,41
41245191,30,46,2019/10/19,10,24.58,0,41
41245191,30,46,2019/10/19,10,24.57,0,41
41245191,30,46,2019/10/19,10,24.57,0,41
41245191,30,46,2019/10/19,10,24.56,0,41
41245191,30,46,2019/10/19,10,24.55,0,41
41245191,30,46,2019/10/19,10,24.53,0,41
41245191,30,46,2019/10/19,10,24.53,0,41
41245191,30,46,2019/10/19,10,24.52,0,41
41245191,30,46,2019/10/19,10,24.51,0,41
41245191,30,46,2019/10/19,10,24.5,0,41
41245191,30,46,2019/10/19,10,24.5,0,41
41245191,30,46,2019/10/19,10,24.49,0,41
41245191,30,46,2019/10/19,10,24.48,0,41
41245191,30,46,2019/10/19,10,24.48,0,41
41245191,30,46,2019/10/19,10,24.47,0,41
41245191,30,46,2019/10/19,10,24.47,0,41
41245191,30,46,2019/10/19,10,24.46,0,41
41245191,30,46,2019/10/19,10,24.45,0,41
41245191,30,46,2019/10/19,10,24.44,0,41
41245191,30,46,2019/10/19,10,24.44,0,41
41245191,30,46,2019/10/19,10,24.43,0,41
41245191,30,46,2019/10/19,10,24.41,0,41
41245191,30,46,2019/10/19,10,24.41,0,41
41245191,30,46,2019/10/19,10,24.4,0,41
41245191,30,46,2019/10/19,10,24.39,0,41
41245191,30,46,2019/10/19,10,24.39,0,41
